id,title,url,source_domain,crawl_time,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason
PUBEXP000127,第39期：王有强——馆长与馆员共话图书馆建设与发展-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2934.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:14+08:00,approve,图书馆服务,resource_directory,清华学生及读者,stable,清华图书馆的咨询电话、邮箱、当面咨询地点和服务时间是什么？,正文给出了可直接使用的图书馆咨询与服务入口：智能问答、咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn、当面咨询服务时间周一至周日8:00-22:00、地点北馆一层总服务台、联系电话010-62788937，并提到可联络学科馆员提供深度咨询。,"页面标题指向第39期‘真人图书馆’活动，正文主体内容基本缺失，仅有‘读取内容中,请等待...’和站内导航，带有活动/宣传页面特征，但其中包含明确可复用的咨询服务信息。",False,虽然标题像活动页且正文主体缺失，但正文明确提供了图书馆面向读者的稳定咨询入口、联系方式、时间和地点，属于可直接复用的校园服务资源，符合准入。
PUBEXP000128,第4期：戚学民作客“学在清华·真人图书馆”  畅谈民国风云-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2906.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:17+08:00,approve,图书馆服务,service_entry,清华学生和校内读者,stable,清华图书馆怎么联系智能问答、邮件咨询或现场咨询？,正文明确给出图书馆咨询渠道与服务信息：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00。,页面标题是活动/推荐内容，正文主体几乎没有该活动的具体介绍，主要是图书馆通用导航与咨询信息，活动内容复用价值低。,False,虽然标题像活动页，但正文提供了清华图书馆稳定、可直接使用的咨询与服务入口信息，能回答学生实际办事问题，符合图书馆服务准入。
PUBEXP000129,第3期：戴琼海团队做客“学在清华·真人图书馆”畅讲空中机器人-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2905.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:18+08:00,approve,图书馆服务,service_entry,需要图书馆咨询与帮助的学生,stable,清华大学图书馆的咨询电话、服务时间、邮箱和当面咨询地点是什么？,正文明确给出图书馆服务入口与联系方式：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮件ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937，服务时间周一至周日8:00-22:00。,"页面标题是具体活动“第3期：戴琼海团队做客‘学在清华·真人图书馆’畅讲空中机器人”，但正文主体缺少该活动的可复用信息，仅有“读取内容中,请等待...”和若干图书馆导航链接，明显混有栏目导航与推广内容。",False,正文虽然不像活动报道，但明确提供了稳定可用的图书馆咨询联系方式、服务时间和地点，属于学生可直接使用的校园服务入口，符合准入。
PUBEXP000130,资源,https://lib.tsinghua.edu.cn/arts/zy/glzy.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:34+08:00,approve,图书馆服务,resource_directory,本校师生读者,stable,我怎么通过清华图书馆查询图书、续借预约、查电子期刊、获取学位论文或教参？,正文提供了可直接使用的资源与入口：可通过“水木搜索”查询中西文图书并查看馆藏地和状态，还可在水木搜索中续借、预约/取消预约、查看已借图书及归还日期；可用“电子期刊导航”查询期刊电子版；可用“中外核心刊查询系统”和“Ulrich's Periodicals Directory”查找馆外可获取的期刊论文；可通过“水木搜索”及“清华大学学位论文服务系统”检索1981年（答辩日）以来公开的学位论文全文；还提供“教参服务平台”用于课程、教材和教参信息，并给出教参申请和学科馆员联系邮箱；同时说明音像资料可通过“非书资源管理平台”服务。,无明显负面证据；页面不是新闻宣传，而是稳定的图书馆资源与服务导航。,False,该页正文是清华图书馆面向读者的稳定资源导航，包含图书检索、借阅续借、预约、期刊、论文、教参和非书资源等可复用服务入口，能直接回答学生常见办事与查找需求，符合准入标准。
PUBEXP000131,概况,https://lib.tsinghua.edu.cn/arts/gk/lsyg.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:47+08:00,approve,图书馆服务,organization_intro,全校师生，尤其美术学院学生,stable,清华大学美术图书馆能提供哪些借阅和自助服务？,正文明确写到：美术图书馆“面向全校师生提供文献借阅综合服务”；“为美术学院的教学和科研提供丰富的各类艺术资源支撑”；“馆内设有多种自助设备，提供自助文印、自助借书等服务”。,正文包含较多馆史与馆藏规模介绍（如始建时间、迁入时间、面积、馆藏册数等），但不影响其作为稳定校园服务资源条目的可用性。,False,本页不仅是概况介绍，还直接给出面向师生的文献借阅与自助借书、自助文印等可复用服务信息，属于稳定可用的图书馆资源条目，可用于学生查询校园图书馆服务。
PUBEXP000132,荐购捐赠,https://lib.tsinghua.edu.cn/arts/jgjz.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:49+08:00,approve,图书馆服务,service_entry,师生、校友及社会捐赠者,stable,如何向清华美术图书馆荐购或捐赠艺术图书、手稿等资源？,正文明确说明“资源荐购与捐赠”，欢迎师生推荐各类资源，并征求本校师生、校友、社会团体和各界人士捐赠艺术图书、手稿及其他文献资料；同时给出服务地址（美术图书馆服务台）、电话（010-62798810）、邮箱（artslib@mail.tsinghua.edu.cn）、捐赠邮寄地址以及荐书平台和荐购表单入口。,无明显负面证据；内容为稳定的资源荐购/捐赠服务说明，不是新闻或宣传稿。,False,页面直接提供可复用的图书馆资源荐购与捐赠入口、联系方式、邮寄地址和在线表单，能持续回答学生及相关人员如何参与荐购/捐赠的问题，符合准入。
PUBEXP000133,特色资源,https://lib.tsinghua.edu.cn/arts/tszy/qmzj.htm,lib.tsinghua.edu.cn,2026-08-12T19:57:59+08:00,approve,图书馆服务,resource_directory,美术学院师生及相关学生,stable,清美专架有哪些资源入口，如何查看艺术专题文库、数字资源平台和按清美学人检索？,正文列出“清美专架”下的稳定资源入口，包括“艺术专题文库”“高仿真书画”“数字资源平台”，并提供“按清美学人”A-Z索引以及“各馆链接”等导航，属于可直接复用的资源目录。,无明显新闻、宣传报道或过期通知；页面以资源导航为主，未见时效性较强的事件内容。,False,该页是清美专架的资源导航页，正文直接提供可复用的图书馆资源入口和检索路径，能稳定帮助学生发现和使用相关资源，符合准入。
PUBEXP000134,金融学全文电子刊,https://lib.tsinghua.edu.cn/finance/zy/jrxqwdzk/jrxzwxsqk/ALL.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:03+08:00,approve,科研参与与资源导航,resource_directory,金融学及相关专业学生、研究者,stable,我如何查找清华图书馆可访问的金融学电子期刊？,正文给出明确使用说明：点击列表中的期刊名称可直接访问电子版全文；使用者需在清华大学校内IP段并通过TUNet出校；有问题可联系晏凌（lingyan@mail.tsinghua.edu.cn，010-62772511）。页面还系统列出大量金融类期刊名称及主办单位，属于可直接使用的资源导航。,无明显新闻、宣传或过期通知内容，页面以稳定的期刊资源目录和访问规则为主。,False,本页是清华图书馆金融学电子期刊资源目录，提供了可复用的检索/访问入口、使用条件和联系方式，能直接帮助学生查找与使用学术资源，符合准入。
PUBEXP000136,国际金融机构资料,https://lib.tsinghua.edu.cn/finance/zy/gjjrjgzl.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:06+08:00,approve,图书馆服务,resource_directory,全校师生,stable,我在哪里可以查找或阅览国际金融机构（如IMF、ADB、WB等）的资料？,正文明确说明“清华大学金融图书馆藏有国际金融组织（IMF、ADB、WB等）资料10000余件”，且这些资料“面向全校师生开放阅览”，属于可直接复用的稳定资源入口。,无明显新闻、宣传回顾或过期通知内容；正文以馆藏资源与开放阅览说明为主。,False,页面提供了明确、稳定且可复用的图书馆资源导航：国际金融机构资料的馆藏范围、数量和开放对象都写明，可直接回答学生如何获取相关资料的问题。
PUBEXP000138,金融数据素养系列培训,https://lib.tsinghua.edu.cn/finance/fw/jrsjsyxlpx/a2026.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:07+08:00,approve,图书馆服务,mixed,师生,outdated,金融图书馆有哪些金融数据素养培训资源、能学到什么、怎么联系学科馆员？,正文明确说明“清华大学金融图书馆开展金融数据素养系列培训”，内容包括“各类纸本、电子资源的获取，金融学相关数据库使用以及…信息素养教育”；还写明“欢迎各位师生参加本系列培训”，并提供“金融学科馆员”联系入口；同时注明“本页面收录的课件及课程回放”。,页面主体是2026年分讲培训安排，具体培训时间为2026年3月12日、4月16日、5月21日，按抓取时间看这些场次已结束，时效性较强；内容偏培训通知/材料汇总而非长期制度说明。,False,页面虽带有通知性质，但正文提供了可复用的金融数据素养培训资源、数据库使用与联系学科馆员入口，并明确收录课件和回放，能直接服务学生检索和学习需求；因具体场次已过，标记为过期但仍可作为资源条目保留。
PUBEXP000139,诺贝尔经济学奖得主著作,https://lib.tsinghua.edu.cn/finance/fw/nbehhxhdzzz/a2025n.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:10+08:00,approve,图书馆服务,resource_directory,经济学、金融学相关学生,stable,我想查诺贝尔经济学奖得主的著作，并查看清华图书馆馆藏信息，应该看哪里？,页面明确说明“点击人物下方的著作名称，即可查看该著作在清华大学图书馆馆藏信息（进入页面后，可能需使用清华大学用户电子身份登录系统）”；并按获奖年份整理收录，属于可直接使用的馆藏资源导航。,页面以资源整理和导航为主，没有办理流程、政策规则或具体馆内服务细则；更多是目录式揭示，非新闻或宣传。,False,正文提供了稳定可复用的图书馆资源导航，能帮助学生按年份查找诺贝尔经济学奖得主著作并进入馆藏信息，符合准入标准。
PUBEXP000141,图书借还,https://lib.tsinghua.edu.cn/finance/fw/tsjh.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:12+08:00,approve,图书馆服务,policy,全校师生读者,stable,清华大学金融图书馆的图书怎么借还、可借多少本、如何预约和续借？,正文明确给出图书借还规则：金融图书馆面向全校开放借阅；列出不同读者类型的借书总量、预约册数、借期和续借规则；说明可在“水木搜索”系统提交预约、如何收到取书通知；说明可自行网上续借、逾期罚款标准、遗失赔偿、还书地点、咨询电话和24小时还书窗口使用办法。,无明显新闻、宣传或过期失效信息；正文以可执行的借还规则和服务说明为主。,False,本页正文直接提供清华大学金融图书馆图书借还、预约、续借、催还、罚款、赔偿和联系方式等可复用办事规则，属于稳定的学生可用服务知识条目，适合准入。
PUBEXP000142,本馆简介,https://lib.tsinghua.edu.cn/finance/gk/bgjj.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:13+08:00,approve,图书馆服务,organization_intro,全校师生及金融学院校友,stable,金融图书馆在哪里，哪些人可以使用/借阅，需要什么证件？,正文明确给出金融图书馆隶属关系、馆舍地点“成府路43号清华大学五道口金融学院”，开放对象“清华大学全校师生和金融学院校友”，借阅条件“师生可持工作证或学生证按有关规定借用”，校友凭“校友卡”和身份证使用，并说明与校图书馆及其他专业分馆“实现通借和通还服务”。,正文主要是馆舍与历史简介，含2013年开馆等背景信息，但不影响其作为稳定可用的图书馆服务说明；无新闻宣传或过期通知。,False,本页虽然是机构简介，但正文包含可直接复用的图书馆使用入口、地点、适用对象、证件要求和通借通还规则，属于对学生有实际价值的稳定校园资源信息，可准入。
PUBEXP000143,入馆须知,https://lib.tsinghua.edu.cn/finance/gk/rgxz.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:14+08:00,approve,图书馆服务,policy,清华学生及校内读者,stable,清华金融图书馆怎么入馆，需要带什么证件，馆内有哪些行为和携带物限制？,正文明确给出清华大学金融图书馆入馆管理办法：校内读者凭本人有效图书证入馆；校外读者按规定办理手续后入馆；清华校友可凭“校友卡”或毕业证（复印件）及本人有效身份证件入馆；并规定了可携带饮料、不可携带有气味食物和外卖盒餐、馆内保持安静、禁止吸烟、不得占用座位和不得随意采访拍摄发问卷等可直接执行的入馆规则。,无明显负面证据；内容为稳定的入馆管理办法，非新闻宣传或过期通知。,False,本页是金融图书馆入馆管理办法，直接提供学生/读者可复用的入馆条件、证件要求、携带限制和行为规范，属于高价值校园服务政策，适合准入。
PUBEXP000144,馆舍布局,https://lib.tsinghua.edu.cn/finance/gk/gsbj.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:15+08:00,approve,图书馆服务,resource_directory,清华大学师生及五道口金融学院读者,stable,清华五道口金融学院金融图书馆在哪里？各馆藏区域分别能借阅、阅览还是复印？,正文明确给出金融图书馆地址“北京市海淀区成府路43号清华大学五道口金融学院内”，并说明馆舍由“地下书库和开架借阅区2部分组成”；同时列出各功能区的具体使用规则，如地下书库“闭架服务方式借还”“金融学院正、副教授及博士生可凭证入库查找馆藏”，开架借阅区图书“可自行选书…办理借书手续”，五道口硕/博士论文“只供馆内阅览不外借”，期刊/报纸“实行开架阅览…不外借”，并提到“自助借书”“电子资源检索”等可用服务。,无明显新闻、宣传或过期通知内容；页面以馆舍位置、馆藏分区和借阅规则为主，属于稳定可复用信息。,False,本页直接提供了清华五道口金融学院金融图书馆的地点、馆舍分区、各类资源的借阅/阅览/复印规则及自助服务入口，能稳定回答学生实际使用图书馆的常见问题，符合可复用校园服务信息条目。
PUBEXP000145,本馆风采,https://lib.tsinghua.edu.cn/finance/gk/bgfc.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:16+08:00,approve,校园基本信息,organization_intro,清华师生与图书馆读者,stable,五道口金融学院金融图书馆在哪里，开放时间是什么？,正文明确给出金融图书馆隶属于清华大学校图书馆，馆舍位于成府路43号清华大学五道口金融学院；并写明开放时间为周一至周五8:00-22:00、周六周日8:00-22:00/14:00-22:00，且介绍了开架借阅区、地下书库、自助借书机、电子检索设备、自助缴款机等可用设施。,正文以“本馆风采”和办馆理念、宣传片、疫情防控恢复到馆服务等介绍为主，宣传性较强；但同时包含可复用的地点、开放时间和设施信息。,False,该页虽以机构风采介绍为主，但正文直接提供了图书馆地点、开放时间和设施等可复用的校园服务信息，能稳定回答学生常见办馆查询，符合准入。
PUBEXP000146,资源动态,https://lib.tsinghua.edu.cn/finance/index/zydt.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:22+08:00,approve,图书馆服务,resource_directory,清华师生，尤其金融相关用户,current,清华大学图书馆五道口金融学院资源动态里有哪些数据库正在试用或已订购？,正文直接列出可用资源条目，如“HSTalks- The Business & Management Collection 商业与管理视频库开通试用”“AI素养与技能提升数据库开通试用”“中国微观经济数据查询系统-专利数据库正式订购”“Paperpal学术写作AI工具开通试用”等，属于可供学生发现和使用的数据库资源导航。,页面主要是资源更新列表，没有提供具体使用流程、权限、期限或操作说明，且条目属于时间敏感的试用/订购信息。,False,正文提供了清晰、可复用的图书馆数据库资源入口，能帮助学生直接发现可用学术资源，符合资源导航类准入。
PUBEXP000147,馆藏分布,https://lib.tsinghua.edu.cn/law/zy/gzfb.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:26+08:00,approve,图书馆服务,resource_directory,清华师生，尤其是法律馆读者,stable,法律馆的各类馆藏分别分布在哪一层？哪些可借、哪些只能馆内阅览或需要预约取书？,正文以表格列出法律馆各楼层/区域的馆藏分布、馆藏内容及服务方式，如“二层…新书借阅区：到馆新书，开架，可借”“三层…专题图书借阅区：计算法学专题图书，开架，可借”“B2…中文图书借阅库（预约取书）：闭架中文图书，闭架，可借（预约取书）”等，信息明确可直接使用。,无明显新闻、宣传或过期通知内容，页面为稳定的馆藏位置与借阅/阅览方式说明。,False,该页直接提供法律馆馆藏位置、开放方式和借阅/阅览规则，属于可复用的图书馆服务资源导航，能稳定回答学生找书、借书和阅览方式的问题，符合准入。
PUBEXP000148,资源推送,https://lib.tsinghua.edu.cn/law/zy/zyts/ztzj.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:27+08:00,approve,图书馆服务,resource_directory,法学院学生及法律学习者,stable,我在哪里可以找到法律职业伦理、消费者权益保护法、行政法、宪法、民法等专题书目，以及法学院教学参考书和计算法学相关资源？,正文集中列出多个可直接使用的资源入口：如“法律职业伦理专题书目”“消费者权益保护法专题书目（2026）”“行政法学专题书目”“宪法学专题书目”“民法学专题书目”，并说明部分书目包含清华图书馆馆藏信息、电子馆藏链接；还给出“教学参考书专架”位置（法律图书馆三层东南角）及“计算法学专架”相关介绍。,无明显新闻宣传、成果报道或过期通知；页面以书目和资源导航为主，具备稳定复用价值。,False,页面正文提供了明确、可复用的法律主题书目导航、馆藏/电子资源指引和教学参考书专架位置，属于适合学生持续使用的图书馆资源目录，符合准入。
PUBEXP000149,专题专架,https://lib.tsinghua.edu.cn/law/info/1035/1658.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:28+08:00,approve,图书馆服务,resource_directory,清华学生，尤其是法学相关读者,stable,我可以在哪里找到清华图书馆法学院相关的法律数据库、期刊和特色馆藏资源？,正文明确列出可复用的资源入口：资源推送下的“专题专架”，以及“法图廌选”“新书通报”“资源动态”“法律数据库（中文法律数据库、外文法律数据库）”“报刊论文（中文期刊、外文期刊、报纸&论文）”“特色馆藏”“资源荐购”“各馆链接”等。,页面以栏目导航为主，缺少具体使用说明、开放规则或操作步骤，正文信息较简略。,False,这是一个稳定的图书馆资源导航页，能直接帮助学生发现法律数据库、期刊和馆藏入口，具备可复用的校园资源价值，符合准入。
PUBEXP000150,法律数据库,https://lib.tsinghua.edu.cn/law/zy/flsjk/zwflsjk.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:34+08:00,approve,图书馆服务,resource_directory,清华学生、法学研究者,stable,清华学生可以通过哪些法律数据库查找中文法律资料？,正文明确列出“中文法律数据库”“外文法律数据库”“报刊论文”“中文期刊”“外文期刊”“报纸&论文”等分类，并给出“北大法宝、律商网、威科先行法律信息库、月旦知识库”等具体数据库入口，属于可直接使用的资源导航。,无明显新闻、宣传或过期通知内容，主要是稳定的数据库目录与入口。,False,本页是图书馆法律数据库资源导航，提供可复用的数据库入口和分类，能直接帮助学生检索法律文献与资料，符合准入标准。
PUBEXP000151,特色馆藏,https://lib.tsinghua.edu.cn/law/zy/tsgz.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:35+08:00,approve,图书馆服务,resource_directory,法学院师生及法律研究者,stable,清华大学法学院图书馆有哪些特色馆藏和法律资源入口？,正文提供了稳定可复用的资源导航，包括“馆藏分布、资源推送、专题专架、法图廌选、新书通报、资源动态、法律数据库（中文/外文）、报刊论文（中文/外文期刊、报纸&论文）、特色馆藏（资源荐购、法学学位论文、名家珍藏、日文特藏文献、《明清档案》）以及各馆链接”。,无明显新闻、宣传性成果或时效性通知；页面以资源目录和入口导航为主，复用价值明确。,False,本页是法学院图书馆特色馆藏与法律资源的稳定导航页，直接提供学生可用的资源入口和馆藏分类，适合作为可复用知识条目。
PUBEXP000152,读者咨询,https://lib.tsinghua.edu.cn/law/fw/dzzx.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:37+08:00,approve,图书馆服务,faq,清华读者/学生,stable,法律图书馆怎么咨询、开馆时间是什么、研读间怎么预约、借书情况如何查询？,正文提供了明确可复用的服务信息：当面咨询时间为周一至周日8:00-17:00，地点在法律图书馆二层服务台，电话62772955，邮箱lawlib@tsinghua.edu.cn；FAQ还给出了进入图书馆所需证件、开馆时间、意见反馈渠道、研读间数量与预约方式、查询个人借阅情况、通还规则、到期/过期提醒、馆际互借与资源荐购等具体办法。,无明显负面证据；内容为稳定的图书馆服务与FAQ，不是新闻、宣传或过期通知。,False,本页直接提供法律图书馆面向读者的咨询渠道、开放时间、预约、借阅、互借等可长期复用的信息，属于高价值校园服务条目，适合准入。
PUBEXP000153,培训资料,https://lib.tsinghua.edu.cn/law/jxzc/pxjz/pxzl.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:38+08:00,approve,图书馆服务,resource_directory,法学院读者/学生,current,哪里可以找到法律数据库和 NoteExpress 的培训视频、课件，以及咨询联系方式？,正文明确写明“法律图书馆根据读者需求定期组织法律数据库、NoteExpress文献管理软件等培训”，并提供联系电话62773228-6020、服务邮箱law_elib@tsinghua.edu.cn，以及“HeinOnline/Beck-online/Westlaw/Lexis及律商网/威科数据库培训视频和培训课件”等具体资源链接。,无明显负面证据；页面以可用培训资源和联系方式为主，不是新闻或宣传稿。,False,页面提供稳定可复用的图书馆培训资源入口、具体数据库培训材料和咨询方式，能直接回答学生如何获取相关培训资料，符合准入。
PUBEXP000154,教参服务平台,https://lib.tsinghua.edu.cn/law/jxzc/jxjc/jcfwpt.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:39+08:00,approve,图书馆服务,resource_directory,法学院师生,stable,法学院教学参考书在哪里阅览，是否有电子教学参考书服务平台？,正文说明“法律图书馆教学参考书目为法学院任课教师指定的教材及参考书，每学期根据课程设置情况更新书目”；并写明“法律图书馆三层设有专架放置教学参考书，供读者馆内阅览”，同时提示“可参考清华大学电子教学参考书服务平台”，提供了可直接使用的资源入口与线下地点信息。,无明显新闻、宣传或过期通知内容，页面以稳定资源介绍和链接导航为主。,False,页面提供了可复用的教学参考书资源导航、更新规则、阅览地点和相关电子平台入口，能直接帮助法学院师生查找与使用教学参考资料，符合准入。
PUBEXP000155,关于法图,https://lib.tsinghua.edu.cn/law/gk/gyft.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:40+08:00,approve,图书馆服务,organization_intro,全校师生，尤其是法学相关读者,stable,清华大学法律图书馆有哪些馆藏、服务和自助设施？,正文明确说明法律图书馆面向全校师生开放运行；提供图书借还与检索、座位与研读间预约、文印等自助服务；馆内无线网络全覆盖；馆藏以法律类文献为主，并订阅多个法律数据库，开放阅览座位、单人研读间和闭架书库预约借阅/馆内阅览等信息。,无明显新闻宣传或时效性通知，内容以图书馆概况与可复用服务信息为主。,False,页面正文直接给出法律图书馆的稳定服务入口、馆藏资源与使用方式，能回答学生在校内如何利用该专业图书馆的问题，属于可复用的校园资源信息，符合准入。
PUBEXP000156,空间布局,https://lib.tsinghua.edu.cn/law/gk/kjbj.htm,lib.tsinghua.edu.cn,2026-08-12T19:58:41+08:00,approve,图书馆服务,resource_directory,清华师生读者,stable,法学院图书馆各楼层分别有哪些服务点和图书区？,正文以表格列出二层到五层的空间布局，包括服务台、自助设备（借还书机、选座机、文印机等）、新书现刊、馆员办公室、各类中文/西文/日文图书区、计算法学专架、教学参考书专架、阅览区、休闲区、静音舱、电话亭、水房和洗手间等具体位置，属于可直接使用的馆内导航信息。,无明显新闻、宣传或过期通知内容；页面为静态空间布局说明。,False,页面提供的是图书馆楼层与服务点的稳定空间导航，能直接回答读者到馆找位置的问题，属于高复用的校园服务资源条目。
PUBEXP000163,已购-清华大学图书馆,https://lib.tsinghua.edu.cn/zy/zxzy/yg.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:27+08:00,approve,图书馆服务,resource_directory,清华学生及图书馆读者,current,清华大学图书馆最近已购了哪些数据库或电子资源？,正文以“已购”为主题，列出多条已正式订购的资源条目及其链接，如“尚唯军用标准信息服务平台正式订购”“壹专利正式订购”“有机数ESG数据正式订购”“Trucost碳和环境数据库正式订购”等；同时给出图书馆咨询电话、邮件、当面咨询地点与服务时间，可直接用于找资源和联系咨询。,内容属于资源更新列表，带有分页，条目按时间持续新增，存在一定时效性；但它不是新闻宣传而是可复用的资源导航。,False,本页正文提供的是图书馆已购资源的目录型导航，并附有明确咨询入口，能直接帮助学生发现可用数据库与获取帮助，符合可复用校园资源条目准入。
PUBEXP000169,全国报刊索引-中国近代报纸资源全库开通试用(2026年1月5日-2026年4月5日)（试用延长至2026年12月31日）-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1077/7865.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:33+08:00,approve,图书馆服务,current_notice,清华学生与读者,current,全国报刊索引-中国近代报纸资源全库试用到什么时候？如果使用有问题该联系谁？,正文标题明确写明“全国报刊索引-中国近代报纸资源全库开通试用(2026年1月5日-2026年4月5日)（试用延长至2026年12月31日）”；正文还给出咨询电话62782137、邮件ref-desk@tsinghua.edu.cn、当面咨询地点“北馆一层总服务台”，以及服务时间“周一至周日 8:00-22:00”。,"正文除试用标题和咨询方式外，内容非常简略，仅有“试用”“相关参照”“读取内容中,请等待...”，没有进一步的资源说明、访问路径或使用指南。",False,这是图书馆资源试用通知，能直接告诉学生该数据库的试用期限已延长到2026年12月31日，并提供明确咨询入口与服务时间，属于可复用的校园资源信息。
PUBEXP000175,出版支持-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/cbzc.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:47+08:00,approve,科研参与与资源导航,resource_directory,有论文发表或开放获取需求的师生,current,我投稿 IEEE、ACM、RSC 等出版社时，清华图书馆能提供哪些出版支持和开放获取政策查询？,正文提供了“出版支持”资源目录，列出多家出版社/机构的开放获取（OA）政策链接，包括 IEEE、ACM、IWA、RSC、CUP、De Gruyter、SCOAP³、MDPI；同时给出可直接使用的咨询入口：咨询电话 62782137，邮件 ref-desk@tsinghua.edu.cn，当面咨询地点北馆一层总服务台及服务时间周一至周日 8:00-22:00。,页面以资源导航和条目列表为主，不是单一办事流程说明；但内容稳定、可复用，且包含明确服务入口。,False,该页是清华图书馆科研支持下的稳定资源目录，直接提供出版/开放获取政策查询入口及咨询联系方式，能持续回答师生发表与出版支持相关问题，符合准入。
PUBEXP000176,电气电子工程师学会（IEEE）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5971.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:48+08:00,approve,科研参与与资源导航,service_entry,清华师生,stable,我想咨询IEEE开放获取（OA）政策，应该联系谁、在哪里咨询？,正文提供了可直接使用的咨询入口与服务信息：智能问答咨询电话62782137；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937，服务时间周一至周日8:00-22:00。,"正文未实际展开IEEE OA政策细则，且包含较多站点导航与“读取内容中,请等待...”的占位内容，但不影响其作为稳定咨询入口的可用性。",False,页面虽未给出完整政策正文，但明确提供了面向学生/师生可直接使用的出版支持咨询入口、联系方式、时间和地点，属于可复用的校园科研支持服务信息，可准入。
PUBEXP000178,国际水协会（IWA）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5972.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:49+08:00,approve,科研参与与资源导航,service_entry,有论文发表需求的师生,stable,我想咨询国际水协会（IWA）的开放获取（OA）政策，清华图书馆可以怎么联系？,正文提供了明确咨询入口：咨询电话62782137；服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点北馆一层总服务台，电话010-62788937；并可联络学科馆员提供深度咨询。,"正文未展示IWA开放获取（OA）政策的具体内容，只有“读取内容中,请等待...”以及通用的图书馆栏目导航，政策信息本身缺失。",False,页面虽未实际给出IWA OA政策正文，但提供了可长期复用的图书馆出版支持咨询入口、时间、地点和联系方式，属于可用的科研支持服务条目，可保留。
PUBEXP000179,英国皇家化学学会（RSC）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/6746.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:50+08:00,approve,科研参与与资源导航,service_entry,清华师生,stable,我想咨询清华图书馆的出版支持或RSC开放获取（OA）政策，应该通过什么渠道联系、什么时间咨询？,正文提供了明确的咨询入口与服务信息：智能问答；咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00；并说明可联络学科馆员提供针对学科的深度咨询服务。,"正文没有展开RSC开放获取（OA）政策的具体内容，只显示“读取内容中,请等待...”且主体多为图书馆导航栏目，页面信息较少。",False,虽然标题指向RSC OA政策，但正文实际提供了稳定可用的图书馆出版支持咨询入口、联系方式、服务时间和服务地点，能直接回答学生如何获取相关咨询，因此可作为可复用服务条目保留。
